0.12223323434591293,0.0001326329365838319,0.017742570489645004,0.00675794156268239,0.05455736070871353,0.007014623377472162,0.7915616631507874
0.11236535757780075,9.964469791157171e-05,0.013205916620790958,0.007110258098691702,0.04369969666004181,0.0026908020954579115,0.820828378200531
0.052922461181879044,7.037059549475089e-05,0.021516501903533936,0.010951636359095573,0.03015320934355259,0.0042372276075184345,0.8801485896110535
0.11860798299312592,3.4347842301940545e-05,0.01819003000855446,0.003921180963516235,0.041776373982429504,0.0033490413334220648,0.8141210675239563
0.14147357642650604,0.0001378815941279754,0.02278539165854454,0.003813302842900157,0.060773443430662155,0.006276775151491165,0.7647396326065063
0.14674678444862366,7.276351243490353e-05,0.02450280636548996,0.003298799740150571,0.056100524961948395,0.0037597976624965668,0.7655185461044312
0.09657225757837296,5.716559462598525e-05,0.013055712915956974,0.024476036429405212,0.02584477886557579,0.005565957631915808,0.834428071975708
0.07493168860673904,6.0685746575472876e-05,0.010900515131652355,0.29022979736328125,0.025586474686861038,0.004339546896517277,0.5939512848854065
0.05237946659326553,4.305250695324503e-05,0.007197851315140724,0.40871578454971313,0.016795767471194267,0.00224670534953475,0.5126214623451233
0.1625424027442932,4.469623672775924e-05,0.015943963080644608,0.2709908187389374,0.026537777855992317,0.0046646445989608765,0.5192757248878479
0.5030817985534668,0.004657220561057329,0.14768549799919128,0.0025167716667056084,0.10480900853872299,0.13235338032245636,0.10489627718925476
0.31108251214027405,0.00014441768871620297,0.030943308025598526,0.003468527691438794,0.10595137625932693,0.007395843043923378,0.5410140752792358
0.27262160181999207,0.00011090168845839798,0.03237472102046013,0.0020537751261144876,0.1577731966972351,0.0035551665350794792,0.5315106511116028
0.0009023658349178731,1.9321344097988913e-06,0.00023292659898288548,0.9864774942398071,0.00040349832852371037,0.0004715245740953833,0.01151016354560852
0.002148209372535348,1.3232049695943715e-06,0.0003067921206820756,0.9896475672721863,0.0005713918944820762,0.0003861930454149842,0.006938464008271694
0.000813100254163146,3.612742887071363e-07,0.00018779872334562242,0.9941068887710571,0.00018810576875694096,0.0004268552002031356,0.004276880994439125
0.0007706545293331146,5.561288389799302e-07,0.00020858582865912467,0.9962635636329651,0.00014059753448236734,0.0004815993888769299,0.002134440466761589
0.0017628191271796823,1.6788955008451012e-06,0.0007355317356996238,0.9864901304244995,0.0004232577630318701,0.001873382949270308,0.008713261224329472
0.0007398250745609403,3.881715997522406e-07,0.0002450547181069851,0.994921863079071,0.0001185036453534849,0.0007917871116660535,0.003182674990966916
0.0019380305893719196,1.1824490684375633e-06,0.0005601153243333101,0.9906046986579895,0.00019382023310754448,0.0015829461626708508,0.0051191216334700584
0.005262202117592096,1.4345601812237874e-05,0.0017177562694996595,0.9744977355003357,0.0014617423294112086,0.0022062917705625296,0.014839870855212212
0.3349358141422272,0.005609502084553242,0.11159062385559082,0.03155502304434776,0.06525304913520813,0.10895741730928421,0.3420986533164978
0.31024423241615295,0.0018260745564475656,0.03507246822118759,0.036204274743795395,0.06563171744346619,0.014026417396962643,0.5369947552680969
0.25993427634239197,0.000730401836335659,0.035538624972105026,0.03888780251145363,0.08914341032505035,0.014271200634539127,0.5614942908287048
0.3006896376609802,0.00038090001908130944,0.03206712380051613,0.05351439118385315,0.06962704658508301,0.01978922449052334,0.5239316821098328
0.23806734383106232,0.0006799969705753028,0.04955533146858215,0.005390488542616367,0.08633770048618317,0.04209574684500694,0.5778734087944031
0.21125100553035736,0.0007441564230248332,0.1353304386138916,0.003236049320548773,0.0745372623205185,0.3916366994380951,0.18326440453529358
0.18809789419174194,0.00047784161870367825,0.10161871463060379,0.0025547328405082226,0.09189370274543762,0.19733121991157532,0.4180258810520172
0.34102100133895874,0.0014952041674405336,0.12273574620485306,0.004155995789915323,0.07491382211446762,0.2705487310886383,0.18512952327728271
0.3745822012424469,0.0009482954046688974,0.08640149235725403,0.0034413577523082495,0.07818230241537094,0.13094092905521393,0.3255033493041992
0.2829369604587555,0.00040850491495803,0.10641199350357056,0.005263796076178551,0.06077063828706741,0.15571944415569305,0.38848868012428284
0.288935124874115,0.0005924473516643047,0.14088794589042664,0.0035140581894665956,0.09419986605644226,0.16867101192474365,0.30319955945014954
